# Parity manifest: which comparison tier each corpus input and
# observable is entitled to. Published evidence, regenerated by
# `zig build parity-manifest -Denable-oracle=true`; the portable
# gate lives in conformance/parity_expectations.tsv.
#
# Coordinate deviations are in bond lengths (one bond = 50 units)
# and are per-(architecture, toolchain, optimize-mode) values: they
# describe the build that produced this file, not a promise about
# any other build.
#
# member	bucket	atoms	status	clean_pose	arch_unstable	order_unstable	arch_max_dev_bl	order_max_dev_bl
adversarial/825	medium	33	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/826	medium	48	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/827	large	55	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/828	large	55	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/829	small	25	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/830	tiny	8	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/831	medium	34	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/832	small	24	ok	0	coordinates,component_transforms,component_transforms_set	-	0.002	0.000
adversarial/833	medium	37	ok	0	coordinates,component_transforms,component_transforms_set	-	0.003	0.000
adversarial/834	medium	48	ok	0	coordinates,component_transforms,component_transforms_set	-	0.004	0.000
adversarial/835	medium	39	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/836	medium	44	ok	0	coordinates,component_transforms,component_transforms_set	-	0.015	0.000
adversarial/837	medium	45	ok	0	coordinates,component_transforms,component_transforms_set	-	0.045	0.000
adversarial/838	small	27	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/839	large	59	ok	0	coordinates,component_transforms,component_transforms_set	-	0.001	0.000
adversarial/840	medium	33	ok	0	coordinates,component_transforms,component_transforms_set	-	0.001	0.000
adversarial/841	medium	35	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/842	tiny	7	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/843	large	54	ok	0	coordinates,component_transforms,component_transforms_set	-	0.006	0.000
adversarial/844	small	24	ok	0	coordinates,component_transforms,component_transforms_set	-	0.003	0.000
adversarial/845	small	24	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/846	small	24	ok	0	coordinates,component_transforms,component_transforms_set	-	7.455	0.000
adversarial/847	large	61	ok	0	coordinates,component_transforms,component_transforms_set	-	3.543	0.000
adversarial/848	medium	30	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/849	small	14	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/850	medium	36	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/851	small	10	ok	1	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/852	small	19	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/853	medium	36	ok	0	coordinates,component_transforms,component_transforms_set	-	0.001	0.000
adversarial/854	small	28	ok	0	coordinates,component_transforms,component_transforms_set	-	0.041	0.000
adversarial/855	medium	30	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/856	small	29	ok	0	coordinates,component_transforms,component_transforms_set	-	0.006	0.000
adversarial/857	medium	49	ok	0	coordinates,component_transforms,component_transforms_set	-	0.001	0.000
adversarial/858	large	65	ok	0	coordinates,component_transforms,component_transforms_set	-	5.101	0.000
adversarial/859	large	50	ok	0	coordinates,component_transforms,component_transforms_set	-	2.286	0.000
adversarial/860	medium	39	ok	0	coordinates,component_transforms,component_transforms_set	-	1.732	0.000
adversarial/861	small	11	ok	1	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/862	medium	35	ok	0	coordinates,component_transforms,component_transforms_set	-	0.001	0.000
adversarial/863	small	28	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/864	medium	36	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/865	medium	43	ok	0	coordinates,component_transforms,component_transforms_set	-	0.009	0.000
adversarial/866	small	20	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/867	small	26	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/868	small	15	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/869	tiny	3	ok	1	-	-	0.000	0.000
adversarial/870	tiny	7	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/871	medium	34	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/872	small	27	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/873	small	19	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/874	medium	44	ok	0	coordinates,component_transforms,component_transforms_set	-	0.016	0.000
adversarial/875	small	20	ok	0	coordinates,component_transforms,component_transforms_set	-	0.001	0.000
adversarial/876	large	60	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/877	small	12	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/878	small	22	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/879	small	25	ok	1	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/880	tiny	8	ok	0	-	-	0.000	0.000
adversarial/881	medium	30	ok	0	coordinates,component_transforms,component_transforms_set	-	7.648	0.000
adversarial/882	medium	46	ok	0	coordinates,component_transforms,component_transforms_set	-	3.000	0.000
adversarial/883	small	26	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/884	medium	38	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/885	small	13	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/886	small	26	ok	0	coordinates,component_transforms,component_transforms_set	-	7.500	0.000
adversarial/887	small	24	ok	1	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/888	small	25	ok	0	coordinates,component_transforms,component_transforms_set	-	0.030	0.000
adversarial/889	small	24	ok	0	coordinates,component_transforms,component_transforms_set	-	0.001	0.000
adversarial/890	medium	37	ok	0	coordinates,component_transforms,component_transforms_set	-	10.787	0.000
adversarial/891	small	16	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/892	small	25	ok	0	coordinates,component_transforms,component_transforms_set	-	0.002	0.000
adversarial/893	medium	40	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/894	small	20	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/895	large	52	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/896	small	14	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/897	large	55	ok	0	coordinates,component_transforms,component_transforms_set	-	6.000	0.000
adversarial/898	small	11	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/899	medium	35	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/900	tiny	4	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/901	medium	31	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/902	small	12	ok	1	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/903	large	50	ok	0	coordinates,dofs,dofs_set,dof_penalties,dof_penalties_set,component_transforms,component_transforms_set	-	3.917	0.000
adversarial/904	medium	43	ok	0	coordinates,component_transforms,component_transforms_set	-	4.688	0.000
adversarial/905	medium	37	ok	0	coordinates,component_transforms,component_transforms_set	-	2.807	0.000
adversarial/906	large	59	ok	0	coordinates,component_transforms,component_transforms_set	-	5.624	0.000
adversarial/907	medium	30	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/908	small	19	ok	1	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/909	small	25	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/910	small	17	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/911	medium	43	ok	0	coordinates,dofs,dof_penalties,dof_penalties_set,component_transforms,component_transforms_set	-	4.501	0.000
adversarial/912	medium	35	ok	0	coordinates,component_transforms,component_transforms_set	-	0.001	0.000
adversarial/913	large	53	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/914	medium	40	ok	0	coordinates,component_transforms,component_transforms_set	-	1.732	0.000
adversarial/915	tiny	8	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/916	medium	37	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/917	small	15	ok	0	coordinates,component_transforms,component_transforms_set	component_transforms,component_transforms_set	0.000	0.000
adversarial/918	tiny	5	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/919	tiny	3	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/920	medium	41	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/921	small	26	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/922	tiny	4	ok	0	coordinates,component_transforms,component_transforms_set	-	2.940	0.000
adversarial/923	large	50	ok	0	coordinates,component_transforms,component_transforms_set	-	0.029	0.000
adversarial/924	tiny	7	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/925	small	10	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/926	tiny	4	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/927	medium	47	ok	0	coordinates,component_transforms,component_transforms_set	-	1.949	0.000
adversarial/928	medium	42	ok	0	coordinates,component_transforms,component_transforms_set	-	0.001	0.000
adversarial/929	medium	33	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/930	small	28	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/931	medium	35	ok	0	coordinates,component_transforms,component_transforms_set	-	15.038	0.000
adversarial/932	small	14	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/933	medium	35	ok	0	coordinates,component_transforms,component_transforms_set	-	0.001	0.000
adversarial/934	large	65	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/935	medium	36	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/936	medium	41	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/937	small	27	ok	0	coordinates,component_transforms,component_transforms_set	-	19.979	0.000
adversarial/938	small	21	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/939	tiny	7	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/940	large	58	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/941	tiny	8	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/942	small	28	ok	0	coordinates,component_transforms,component_transforms_set	-	0.303	0.000
adversarial/943	small	26	ok	0	coordinates,component_transforms,component_transforms_set	-	8.817	0.000
adversarial/944	medium	41	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/945	large	54	ok	0	coordinates,component_transforms,component_transforms_set	-	4.826	0.000
adversarial/946	large	52	ok	0	coordinates,component_transforms,component_transforms_set	-	21.175	0.000
adversarial/947	medium	42	ok	0	coordinates,component_transforms,component_transforms_set	-	11.000	0.000
adversarial/948	medium	30	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/949	large	60	ok	0	coordinates,component_transforms,component_transforms_set	-	0.011	0.000
adversarial/950	small	23	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/951	small	27	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/952	small	23	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/953	medium	33	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/954	large	53	ok	0	coordinates,component_transforms,component_transforms_set	-	0.003	0.000
adversarial/955	medium	36	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/956	medium	35	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/957	large	59	ok	0	coordinates,component_transforms,component_transforms_set	-	0.003	0.000
adversarial/958	small	23	ok	0	coordinates,component_transforms,component_transforms_set	-	0.003	0.000
adversarial/959	tiny	9	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/960	small	25	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/961	small	25	ok	0	coordinates,component_transforms,component_transforms_set	-	11.070	0.000
adversarial/962	medium	36	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/963	small	18	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/964	small	25	ok	0	coordinates,component_transforms,component_transforms_set	-	0.003	0.000
adversarial/965	medium	39	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/966	tiny	8	ok	1	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/967	small	26	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/968	small	10	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/969	medium	43	ok	0	coordinates,component_transforms,component_transforms_set	-	0.003	0.000
